,positive adj count,negative adj count,sentiment
38246,8,4,1
38247,1,4,0
38248,8,3,1
38249,2,3,0
38250,5,0,0
38251,0,4,0
38252,0,2,0
38253,0,3,1
38254,0,2,1
38255,4,2,0
38256,5,2,0
38257,10,7,1
38258,5,2,1
38259,5,2,1
38260,2,3,0
38261,1,4,1
38262,7,6,0
38263,3,1,1
38264,8,2,1
38265,6,1,1
38266,2,1,0
38267,7,9,0
38268,1,2,0
38269,1,1,1
38270,1,1,1
38271,6,1,0
38272,2,6,0
38273,4,9,0
38274,1,5,0
38275,4,0,1
38276,7,2,1
38277,4,0,1
38278,2,3,1
38279,0,3,0
38280,2,1,1
38281,3,5,0
38282,3,0,1
38283,3,5,0
38284,0,2,0
38285,4,5,0
38286,4,10,0
38287,1,1,0
38288,2,1,1
38289,4,5,1
38290,6,0,1
38291,5,7,0
38292,4,0,1
38293,5,4,0
38294,3,2,0
38295,2,1,1
38296,1,2,0
38297,3,2,1
38298,8,6,1
38299,7,4,0
38300,15,4,1
38301,6,12,0
38302,3,3,0
38303,3,2,1
38304,5,4,1
38305,10,6,1
38306,4,1,1
38307,4,3,1
38308,2,1,0
38309,2,1,0
38310,2,4,1
38311,3,2,0
38312,5,3,1
38313,5,1,0
38314,0,4,0
38315,1,3,1
38316,10,11,0
38317,2,4,0
38318,4,0,1
38319,3,2,0
38320,6,7,1
38321,1,0,1
38322,1,1,1
38323,4,1,1
38324,4,4,0
38325,1,0,1
38326,10,4,1
38327,2,4,0
38328,4,2,0
38329,2,6,0
38330,6,2,1
38331,2,1,0
38332,7,4,1
38333,1,4,0
38334,4,5,0
38335,4,3,1
38336,2,1,0
38337,1,6,0
38338,4,0,1
38339,0,0,0
38340,1,6,0
38341,3,2,0
38342,1,6,0
38343,1,7,0
38344,4,4,1
38345,6,6,1
38346,4,7,0
38347,5,1,1
38348,1,1,0
38349,11,7,1
38350,1,0,1
38351,6,3,1
38352,1,2,1
38353,1,1,0
38354,5,12,0
38355,2,1,0
38356,7,3,0
38357,6,3,1
38358,1,1,1
38359,4,2,0
38360,0,4,0
38361,3,4,0
38362,7,2,1
38363,3,1,0
38364,3,1,1
38365,3,4,0
38366,4,4,0
38367,9,7,1
38368,5,5,0
38369,4,3,0
38370,3,8,0
38371,4,0,1
38372,3,3,1
38373,2,2,0
38374,4,3,0
38375,2,2,0
38376,0,6,0
38377,4,5,1
38378,1,3,0
38379,12,13,0
38380,1,6,0
38381,6,11,0
38382,3,2,0
38383,5,6,0
38384,2,6,0
38385,7,4,0
38386,1,6,0
38387,3,1,0
38388,5,2,1
38389,10,9,0
38390,4,1,1
38391,8,10,1
38392,5,4,1
38393,4,9,0
38394,11,2,1
38395,5,11,0
38396,16,19,1
38397,9,0,1
38398,2,0,1
38399,4,3,0
38400,4,4,0
38401,6,11,0
38402,4,5,1
38403,2,1,1
38404,1,3,0
38405,16,7,0
38406,7,5,0
38407,2,2,0
38408,16,12,1
38409,1,3,0
38410,7,0,1
38411,2,0,0
38412,1,1,0
38413,5,5,0
38414,1,3,1
38415,6,5,1
38416,2,4,0
38417,8,2,1
38418,2,10,0
38419,0,3,0
38420,8,5,1
38421,2,2,0
38422,4,1,1
38423,5,0,1
38424,3,2,0
38425,2,1,1
38426,1,0,1
38427,1,3,0
38428,8,4,0
38429,1,5,0
38430,5,7,0
38431,7,3,0
38432,8,3,1
38433,4,1,0
38434,11,7,1
38435,7,2,0
38436,6,1,1
38437,4,2,1
38438,3,1,1
38439,5,5,0
38440,1,3,0
38441,6,2,1
38442,1,3,0
38443,2,0,1
38444,6,4,0
38445,2,0,1
38446,6,7,1
38447,2,8,0
38448,0,0,1
38449,2,9,0
38450,3,6,0
38451,5,0,1
38452,5,0,1
38453,2,0,0
38454,2,2,0
38455,0,0,0
38456,9,4,0
38457,0,1,0
38458,7,7,1
38459,5,3,0
38460,3,2,0
38461,9,3,0
38462,4,4,0
38463,3,0,0
38464,7,4,0
38465,4,4,0
38466,2,4,0
38467,7,6,1
38468,7,1,1
38469,13,4,1
38470,2,3,1
38471,2,1,0
38472,1,1,1
38473,5,0,0
38474,1,0,1
38475,2,2,0
38476,1,2,0
38477,2,3,0
38478,8,2,1
38479,1,5,0
38480,2,4,0
38481,11,1,1
38482,6,1,1
38483,8,21,0
38484,5,7,0
38485,1,2,1
38486,3,3,1
38487,6,0,0
38488,6,5,1
38489,2,5,0
38490,3,4,0
38491,8,3,1
38492,1,3,1
38493,3,12,0
38494,14,8,1
38495,2,0,1
38496,5,1,1
38497,2,3,1
38498,1,0,0
38499,18,4,1
38500,2,2,0
38501,8,0,1
38502,2,10,0
38503,12,2,1
38504,6,1,1
38505,3,3,1
38506,4,3,1
38507,6,3,1
38508,4,11,0
38509,2,5,0
38510,7,1,1
38511,6,6,0
38512,5,12,0
38513,6,4,1
38514,7,8,0
38515,10,3,1
38516,1,2,0
38517,6,1,1
38518,6,2,0
38519,15,16,0
38520,4,0,1
38521,3,0,0
38522,8,3,1
38523,2,1,1
38524,4,1,0
38525,18,5,1
38526,4,10,0
38527,2,0,1
38528,3,0,0
38529,4,1,1
38530,0,5,0
38531,4,4,1
38532,1,2,0
38533,0,1,1
38534,1,5,0
38535,6,6,0
38536,2,1,1
38537,4,4,0
38538,2,0,1
38539,1,1,1
38540,3,3,0
38541,15,2,1
38542,2,0,1
38543,2,2,0
38544,0,7,0
38545,6,3,0
38546,1,2,0
38547,6,1,1
38548,4,6,0
38549,3,1,1
38550,3,2,0
38551,6,2,1
38552,5,1,1
38553,1,4,0
38554,1,0,0
38555,3,7,0
38556,3,2,0
38557,3,1,1
38558,5,7,0
38559,3,1,0
38560,18,3,1
38561,1,6,0
38562,4,0,1
38563,1,0,0
38564,4,7,1
38565,3,6,0
38566,2,4,0
38567,4,10,0
38568,3,1,1
38569,2,1,1
38570,3,4,0
38571,3,9,0
38572,2,0,0
38573,3,5,0
38574,6,0,1
38575,8,12,0
38576,2,3,0
38577,6,2,1
38578,9,12,0
38579,6,4,1
38580,6,3,0
38581,0,0,1
38582,6,4,0
38583,5,2,1
38584,0,1,0
38585,8,4,0
38586,13,10,1
38587,2,7,0
38588,3,11,0
38589,5,1,1
38590,7,13,0
38591,6,4,0
38592,3,6,0
38593,1,3,0
38594,5,1,1
38595,2,3,0
38596,3,5,0
38597,2,1,1
38598,3,0,1
38599,2,2,1
38600,1,3,0
38601,0,0,1
38602,6,0,1
38603,7,3,1
38604,4,1,1
38605,2,0,1
38606,10,3,1
38607,7,3,0
38608,6,5,1
38609,0,5,0
38610,2,6,0
38611,9,0,1
38612,0,2,0
38613,0,3,0
38614,12,0,1
38615,5,5,1
38616,3,5,1
38617,3,2,1
38618,7,7,0
38619,4,3,1
38620,1,2,0
38621,1,3,0
38622,3,2,1
38623,10,9,1
38624,7,5,1
38625,0,1,1
38626,5,1,1
38627,7,4,1
38628,1,2,1
38629,2,0,1
38630,5,5,0
38631,1,6,0
38632,3,1,1
38633,3,5,0
38634,5,4,0
38635,4,2,0
38636,13,5,1
38637,3,1,1
38638,10,21,0
38639,1,2,0
38640,6,1,1
38641,12,6,1
38642,5,1,1
38643,6,0,1
38644,2,3,0
38645,3,0,1
38646,7,8,0
38647,4,1,1
38648,2,3,1
38649,0,6,0
38650,5,1,1
38651,12,5,1
38652,5,2,1
38653,6,4,1
38654,1,2,0
38655,3,0,1
38656,0,2,1
38657,4,0,1
38658,1,1,1
38659,2,9,0
38660,2,0,1
38661,5,0,1
38662,10,7,1
38663,0,2,1
38664,1,5,0
38665,6,1,1
38666,23,3,1
38667,17,7,0
38668,7,0,1
38669,8,2,0
38670,2,1,0
38671,3,0,0
38672,1,0,0
38673,6,3,0
38674,0,4,0
38675,5,5,1
38676,1,2,0
38677,5,1,0
38678,2,2,0
38679,2,3,0
38680,1,2,1
38681,1,1,1
38682,1,11,0
38683,16,12,1
38684,4,1,1
38685,9,2,1
38686,2,1,1
38687,7,6,0
38688,1,2,0
38689,26,8,1
38690,6,5,0
38691,5,2,1
38692,13,0,1
38693,6,2,1
38694,1,6,0
38695,4,2,1
38696,4,4,0
38697,2,0,1
38698,0,0,1
38699,3,2,0
38700,4,4,0
38701,1,2,1
38702,1,2,0
38703,2,1,1
38704,9,2,1
38705,0,1,0
38706,2,3,1
38707,0,1,1
38708,3,8,0
38709,1,0,1
38710,3,1,1
38711,2,0,1
38712,20,6,0
38713,4,3,1
38714,2,0,1
38715,0,1,0
38716,5,1,1
38717,7,8,1
38718,3,6,0
38719,3,0,0
38720,2,5,0
38721,1,5,0
38722,2,2,0
38723,0,0,1
38724,6,0,1
38725,0,0,1
38726,2,1,1
38727,6,3,1
38728,5,4,0
38729,1,7,0
38730,3,3,1
38731,5,5,1
38732,3,4,1
38733,4,2,1
38734,18,14,0
38735,0,2,0
38736,5,0,1
38737,6,9,0
38738,2,4,0
38739,2,0,1
38740,0,3,0
38741,3,2,0
38742,3,0,1
38743,3,0,1
38744,4,3,0
38745,3,6,1
38746,8,7,1
38747,5,1,1
38748,4,4,0
38749,2,0,0
38750,0,4,0
38751,9,12,1
38752,0,0,1
38753,7,2,1
38754,3,2,1
38755,3,4,0
38756,8,10,1
38757,4,5,0
38758,5,6,0
38759,8,1,1
38760,4,3,1
38761,3,2,1
38762,2,2,1
38763,4,1,1
38764,4,1,1
38765,4,4,0
38766,12,7,1
38767,6,3,1
38768,1,2,0
38769,5,3,0
38770,13,3,1
38771,1,3,0
38772,12,4,1
38773,2,6,0
38774,1,0,1
38775,2,0,1
38776,9,0,1
38777,1,0,1
38778,6,1,1
38779,10,8,0
38780,0,0,1
38781,3,4,1
38782,2,5,0
38783,18,17,0
38784,0,1,1
38785,9,1,1
38786,2,5,0
38787,0,3,0
38788,3,6,0
38789,6,1,1
38790,6,3,1
38791,6,2,1
38792,2,6,0
38793,8,0,1
38794,8,2,1
38795,14,3,1
38796,15,6,1
38797,2,4,0
38798,3,0,1
38799,3,2,1
38800,0,0,1
38801,1,2,0
38802,4,2,1
38803,3,1,0
38804,5,4,0
38805,2,0,1
38806,2,1,1
38807,10,5,1
38808,6,3,1
38809,10,5,1
38810,6,0,1
38811,4,4,0
38812,3,1,0
38813,2,1,1
38814,1,2,0
38815,4,3,1
38816,46,18,1
38817,3,5,0
38818,5,5,1
38819,9,3,1
38820,3,4,0
38821,7,2,1
38822,4,1,1
38823,6,0,1
38824,3,3,0
38825,2,2,0
38826,1,3,0
38827,8,3,1
38828,1,6,0
38829,3,2,0
38830,4,4,0
38831,16,10,1
38832,8,5,1
38833,1,0,1
38834,2,4,0
38835,1,1,0
38836,5,2,0
38837,17,25,0
38838,2,2,1
38839,14,10,0
38840,9,8,1
38841,1,7,0
38842,2,0,1
38843,4,3,1
38844,11,9,0
38845,3,2,0
38846,3,0,0
38847,5,2,1
38848,2,0,1
38849,0,0,0
38850,4,3,0
38851,0,2,0
38852,6,6,0
38853,1,3,0
38854,2,3,0
38855,0,1,1
38856,2,2,0
38857,13,5,1
38858,3,0,1
38859,5,0,1
38860,6,1,1
38861,4,4,1
38862,16,6,1
38863,7,0,1
38864,3,10,0
38865,3,0,0
38866,2,5,0
38867,2,7,0
38868,4,7,0
38869,4,1,0
38870,5,8,0
38871,5,0,1
38872,3,0,1
38873,1,4,0
38874,2,1,1
38875,7,7,1
38876,5,0,1
38877,2,1,0
38878,5,4,1
38879,7,5,1
38880,5,2,1
38881,5,6,0
38882,0,2,0
38883,3,9,0
38884,2,1,1
38885,8,2,1
38886,17,2,1
38887,10,2,1
38888,1,4,1
38889,1,5,0
38890,13,12,0
38891,1,1,0
38892,3,3,0
38893,17,3,1
38894,3,2,0
38895,6,5,1
38896,1,0,1
38897,0,2,0
38898,6,5,0
38899,7,0,0
38900,4,4,0
38901,5,1,1
38902,3,3,0
38903,8,7,1
38904,4,2,1
38905,2,4,0
38906,4,2,1
38907,6,6,0
38908,1,1,1
38909,4,4,1
38910,2,2,1
38911,1,1,0
38912,1,0,1
38913,4,7,0
38914,3,8,0
38915,4,6,0
38916,3,4,1
38917,4,5,1
38918,7,0,0
38919,7,6,0
38920,17,8,1
38921,0,7,0
38922,3,4,1
38923,5,4,0
38924,7,2,1
38925,3,3,0
38926,5,2,1
38927,2,1,0
38928,5,4,1
38929,3,2,0
38930,0,3,0
38931,2,3,0
38932,3,3,0
38933,4,1,1
38934,2,2,1
38935,4,2,0
38936,2,3,0
38937,11,5,1
38938,3,5,0
38939,3,0,1
38940,2,2,0
38941,3,5,1
38942,9,3,1
38943,1,4,0
38944,4,5,0
38945,5,4,1
38946,4,5,1
38947,7,4,0
38948,12,1,1
38949,6,4,1
38950,1,4,0
38951,3,3,0
38952,4,2,1
38953,1,7,0
38954,5,4,0
38955,3,2,0
38956,3,0,0
38957,3,6,0
38958,9,3,1
38959,7,8,0
38960,1,0,1
38961,6,1,0
38962,4,4,0
38963,0,1,0
38964,0,9,0
38965,1,0,1
38966,7,1,1
38967,4,1,0
38968,2,0,1
38969,3,5,0
38970,4,1,1
38971,5,4,0
38972,8,3,0
38973,1,2,0
38974,1,1,0
38975,7,1,1
38976,1,3,0
38977,5,3,0
38978,15,10,0
38979,4,3,1
38980,15,0,1
38981,7,4,0
38982,5,5,0
38983,4,8,1
38984,3,1,0
38985,1,0,1
38986,0,6,0
38987,3,2,1
38988,4,2,1
38989,3,1,1
38990,10,8,1
38991,2,0,1
38992,8,6,0
38993,2,8,0
38994,0,2,0
38995,5,1,0
38996,4,0,1
38997,1,2,1
38998,1,1,1
38999,0,1,1
39000,7,3,0
39001,4,0,1
39002,2,3,0
39003,1,5,0
39004,3,2,0
39005,4,2,0
39006,3,7,0
39007,2,3,0
39008,5,7,1
39009,4,1,1
39010,4,1,1
39011,0,1,0
39012,8,3,1
39013,1,3,0
39014,3,6,0
39015,2,5,0
39016,11,7,1
39017,2,6,0
39018,3,1,1
39019,1,3,1
39020,10,13,0
39021,0,2,0
39022,0,3,0
39023,7,2,1
39024,1,3,1
39025,14,7,1
39026,2,0,0
39027,1,7,0
39028,5,1,0
39029,1,3,0
39030,7,6,1
39031,2,10,0
39032,6,2,1
39033,2,3,0
39034,8,2,1
39035,5,8,0
39036,2,1,1
39037,2,3,0
39038,6,0,1
39039,5,5,1
39040,4,2,1
39041,0,4,0
39042,2,6,0
39043,2,3,0
39044,3,0,1
39045,1,3,0
39046,2,3,0
39047,4,2,1
39048,4,6,0
39049,5,11,0
39050,9,1,1
39051,4,0,1
39052,7,5,0
39053,12,4,1
39054,5,4,0
39055,8,2,1
39056,2,3,1
39057,6,0,1
39058,11,5,1
39059,5,5,1
39060,0,4,0
39061,5,4,1
39062,2,5,0
39063,4,4,1
39064,2,4,0
39065,3,3,0
39066,22,9,1
39067,2,4,0
39068,1,1,1
39069,4,2,1
39070,3,3,0
39071,3,2,1
39072,3,1,1
39073,8,7,0
39074,2,0,0
39075,5,3,0
39076,4,1,0
39077,4,2,1
39078,19,2,1
39079,4,2,0
39080,1,1,0
39081,5,0,1
39082,3,1,1
39083,6,1,1
39084,4,3,0
39085,2,1,0
39086,8,1,1
39087,4,6,0
39088,1,6,0
39089,4,1,1
39090,6,1,1
39091,11,9,0
39092,5,2,0
39093,5,1,1
39094,6,9,1
39095,4,3,1
39096,0,0,1
39097,1,7,0
39098,2,5,0
39099,6,0,1
39100,0,1,0
39101,2,2,1
39102,14,13,1
39103,6,1,1
39104,1,1,1
39105,6,9,1
39106,10,17,0
39107,2,3,0
39108,1,3,0
39109,1,8,0
39110,4,1,0
39111,5,1,1
39112,2,3,0
39113,8,0,1
39114,4,0,1
39115,5,4,0
39116,6,1,1
39117,5,12,1
39118,4,2,1
39119,2,3,0
39120,3,3,1
39121,7,4,1
39122,5,1,1
39123,2,5,0
39124,2,0,1
39125,4,6,0
39126,2,10,0
39127,8,1,1
39128,3,1,1
39129,9,1,1
39130,4,0,1
39131,0,1,0
39132,3,3,0
39133,1,6,1
39134,4,1,1
39135,3,4,0
39136,4,0,1
39137,11,4,1
39138,2,4,1
39139,8,10,0
39140,2,2,0
39141,2,3,0
39142,14,6,0
39143,4,0,1
39144,2,2,1
39145,4,8,0
39146,4,1,0
39147,5,1,1
39148,2,2,0
39149,2,11,1
39150,2,4,0
39151,7,1,1
39152,7,1,1
39153,2,0,1
39154,1,6,0
39155,8,19,0
39156,10,1,1
39157,0,2,1
39158,6,7,1
39159,6,13,0
39160,8,12,0
39161,5,2,1
39162,14,7,1
39163,2,8,0
39164,2,1,1
39165,7,0,1
39166,7,3,0
39167,0,2,0
39168,15,15,1
39169,4,4,1
39170,2,3,0
39171,6,4,1
39172,2,4,0
39173,0,5,1
39174,2,1,1
39175,3,4,0
39176,2,1,0
39177,2,0,1
39178,2,1,1
39179,1,4,0
39180,5,2,1
39181,3,2,1
39182,2,0,1
39183,2,0,1
39184,9,1,1
39185,4,0,1
39186,7,5,1
39187,2,2,0
39188,0,1,0
39189,4,4,1
39190,8,7,0
39191,1,4,0
39192,8,0,1
39193,11,13,0
39194,3,0,1
39195,1,3,1
39196,6,0,1
39197,0,7,0
39198,5,2,1
39199,0,1,0
39200,11,4,1
39201,0,2,0
39202,2,7,0
39203,3,6,0
39204,3,1,1
39205,0,2,0
39206,0,0,1
39207,7,4,1
39208,0,1,0
39209,5,1,0
39210,1,2,1
39211,2,5,0
39212,4,2,0
39213,6,3,1
39214,9,2,1
39215,2,7,0
39216,14,21,0
39217,7,0,0
39218,7,2,1
39219,2,6,0
39220,8,1,1
39221,2,0,1
39222,9,6,1
39223,2,5,0
39224,5,2,1
39225,0,0,0
39226,3,2,1
39227,3,1,1
39228,6,0,1
39229,4,3,0
39230,6,4,1
39231,5,4,1
39232,2,3,1
39233,6,5,1
39234,1,1,1
39235,9,4,1
39236,34,6,1
39237,1,5,0
39238,2,8,0
39239,4,6,0
39240,3,4,0
39241,0,2,0
39242,9,6,0
39243,5,1,1
39244,0,3,0
39245,1,2,0
39246,5,1,1
39247,1,8,0
39248,5,0,1
39249,3,8,0
39250,2,9,0
39251,10,4,0
39252,3,3,0
39253,2,1,0
39254,7,11,0
39255,2,3,1
39256,4,2,0
39257,1,6,0
39258,4,0,1
39259,2,0,1
39260,4,1,1
39261,7,2,1
39262,6,2,1
39263,2,4,0
39264,3,1,0
39265,1,4,0
39266,1,2,0
39267,10,0,0
39268,2,1,0
39269,1,2,0
39270,3,0,0
39271,5,6,1
39272,2,3,0
39273,4,2,1
39274,5,0,1
39275,3,1,0
39276,8,0,1
39277,2,5,0
39278,6,3,1
39279,4,4,0
39280,5,3,1
39281,10,6,1
39282,5,1,0
39283,5,2,0
39284,3,1,0
39285,3,3,0
39286,7,2,0
39287,1,3,0
39288,7,11,0
39289,4,2,0
39290,1,1,1
39291,3,4,0
39292,1,5,0
39293,5,12,0
39294,8,6,0
39295,10,1,1
39296,5,2,1
39297,1,3,1
39298,5,4,1
39299,2,4,0
39300,3,0,0
39301,4,2,0
39302,3,3,0
39303,2,1,0
39304,15,6,1
39305,3,2,0
39306,7,1,0
39307,8,6,1
39308,12,3,1
39309,5,1,0
39310,3,5,0
39311,4,3,0
39312,6,5,1
39313,4,6,0
39314,2,3,0
39315,0,2,0
39316,4,3,1
39317,2,9,0
39318,0,2,0
39319,2,0,1
39320,2,1,1
39321,1,3,0
39322,7,10,0
39323,4,1,1
39324,2,6,0
39325,3,0,1
39326,3,1,1
39327,0,1,1
39328,2,3,0
39329,1,1,0
39330,1,0,1
39331,3,3,1
39332,3,0,1
39333,5,9,1
39334,1,2,0
39335,4,1,1
39336,3,3,0
39337,0,2,0
39338,0,2,0
39339,6,4,1
39340,1,0,0
39341,6,2,1
39342,3,0,1
39343,1,4,0
39344,0,0,1
39345,0,1,0
39346,3,1,1
39347,10,9,0
39348,3,4,0
39349,9,3,0
39350,3,4,0
39351,10,5,0
39352,0,1,1
39353,5,3,0
39354,3,2,0
39355,1,5,1
39356,1,1,1
39357,3,1,0
39358,8,5,1
39359,0,0,1
39360,3,1,1
39361,6,2,1
39362,2,7,0
39363,5,5,0
39364,2,4,0
39365,1,0,0
39366,1,16,0
39367,1,2,1
39368,3,0,0
39369,1,3,0
39370,3,1,1
39371,3,3,0
39372,2,1,1
39373,5,3,1
39374,0,5,0
39375,2,2,0
39376,1,1,0
39377,4,4,1
39378,2,2,0
39379,1,2,0
39380,3,4,0
39381,2,3,0
39382,8,3,1
39383,2,3,0
39384,3,4,0
39385,6,7,0
39386,2,3,1
39387,14,6,1
39388,8,7,1
39389,3,1,1
39390,2,4,0
39391,0,0,1
39392,4,2,0
39393,5,15,0
39394,1,1,1
39395,6,1,0
39396,4,11,0
39397,2,0,0
39398,5,1,1
39399,12,1,1
39400,9,8,0
39401,3,5,1
39402,5,9,0
39403,3,2,1
39404,7,2,1
39405,3,3,1
39406,1,1,1
39407,11,19,0
39408,1,5,0
39409,4,0,1
39410,5,3,0
39411,5,3,1
39412,7,7,0
39413,2,6,0
39414,21,7,1
39415,4,0,1
39416,6,1,1
39417,0,2,0
39418,5,2,0
39419,8,4,1
39420,6,6,1
39421,1,2,1
39422,3,1,1
39423,5,4,0
39424,3,6,0
39425,8,2,1
39426,1,9,0
39427,2,2,0
39428,6,2,1
39429,1,1,0
39430,3,0,1
39431,1,0,0
39432,2,2,1
39433,7,4,0
39434,3,1,0
39435,3,3,1
39436,6,1,1
39437,5,0,1
39438,7,2,1
39439,3,6,0
39440,7,2,1
39441,3,0,1
39442,3,1,1
39443,2,6,0
39444,4,3,1
39445,3,4,1
39446,8,9,1
39447,6,0,1
39448,3,0,1
39449,3,1,1
39450,3,3,0
39451,4,3,1
39452,4,1,0
39453,3,2,1
39454,5,0,1
39455,8,4,0
39456,3,4,1
39457,1,1,0
39458,3,5,0
39459,2,0,1
39460,5,4,0
39461,11,1,1
39462,0,1,0
39463,1,0,1
39464,4,5,0
39465,0,0,0
39466,1,0,1
39467,7,0,1
39468,13,0,1
39469,2,2,1
39470,3,5,1
39471,2,7,0
39472,0,8,0
39473,3,4,0
39474,1,2,0
39475,6,1,0
39476,4,3,1
39477,4,0,1
39478,3,5,0
39479,3,5,0
39480,3,4,0
39481,0,4,0
39482,6,2,1
39483,8,6,0
39484,4,0,1
39485,3,1,0
39486,4,3,0
39487,5,3,0
39488,5,2,1
39489,2,3,0
39490,1,1,1
39491,5,9,0
39492,7,4,0
39493,5,3,0
39494,0,7,0
39495,1,2,1
39496,3,2,0
39497,2,2,1
39498,6,15,0
39499,5,2,0
39500,7,4,0
39501,6,8,0
39502,5,1,1
39503,4,4,0
39504,5,1,1
39505,2,4,0
39506,4,1,1
39507,14,10,1
39508,5,2,1
39509,6,5,1
39510,3,0,1
39511,5,3,0
39512,6,5,1
39513,5,8,0
39514,3,0,1
39515,3,1,0
39516,7,0,1
39517,8,8,1
39518,1,1,0
39519,2,3,0
39520,13,12,0
39521,3,5,0
39522,5,2,0
39523,0,0,0
39524,1,6,0
39525,2,1,1
39526,5,6,1
39527,8,9,0
39528,2,2,0
39529,5,5,1
39530,4,0,1
39531,1,5,0
39532,4,2,1
39533,8,2,0
39534,2,6,0
39535,2,3,0
39536,6,2,0
39537,5,5,0
39538,2,1,1
39539,2,4,0
39540,6,0,1
39541,3,2,0
39542,1,4,0
39543,5,5,0
39544,7,2,1
39545,2,2,0
39546,5,11,1
39547,3,5,0
39548,3,3,1
39549,7,12,1
39550,1,4,0
39551,0,1,0
39552,1,5,1
39553,3,1,0
39554,0,6,0
39555,3,2,1
39556,3,1,0
39557,1,0,1
39558,3,1,1
39559,7,3,1
39560,4,4,1
39561,5,3,1
39562,3,6,0
39563,11,15,0
39564,9,8,1
39565,5,3,0
39566,4,2,0
39567,0,1,0
39568,9,2,1
39569,6,3,0
39570,7,3,1
39571,1,1,1
39572,5,1,1
39573,10,7,0
39574,5,4,1
39575,5,0,1
39576,6,4,0
39577,7,2,1
39578,3,5,0
39579,2,3,1
39580,5,4,0
39581,0,2,0
39582,5,0,1
39583,3,0,1
39584,1,0,1
39585,4,2,0
39586,1,1,1
39587,6,11,0
39588,5,4,0
39589,1,0,0
39590,5,0,1
39591,2,0,1
39592,5,1,0
39593,6,1,1
39594,3,3,1
39595,3,0,1
39596,2,5,0
39597,1,0,1
39598,4,2,1
39599,6,11,1
39600,6,13,0
39601,2,0,1
39602,1,3,0
39603,2,5,0
39604,2,9,0
39605,5,2,1
39606,1,0,0
39607,16,5,1
39608,5,7,1
39609,4,7,0
39610,7,1,1
39611,1,2,0
39612,0,2,0
39613,3,4,0
39614,3,2,0
39615,3,1,1
39616,2,5,0
39617,3,1,1
39618,1,0,1
39619,7,11,1
39620,4,1,1
39621,0,0,1
39622,12,7,1
39623,4,4,1
39624,9,5,0
39625,1,2,1
39626,1,3,0
39627,1,3,0
39628,11,6,0
39629,3,0,0
39630,6,3,1
39631,1,6,0
39632,4,1,1
39633,0,3,0
39634,8,2,1
39635,3,2,0
39636,2,7,0
39637,18,5,1
39638,11,6,1
39639,1,2,0
39640,3,0,1
39641,2,1,1
39642,3,1,1
39643,3,6,0
39644,2,2,0
39645,3,2,0
39646,8,0,1
39647,8,2,1
39648,0,5,0
39649,4,2,0
39650,6,1,1
39651,1,2,0
39652,5,5,0
39653,1,0,0
39654,1,3,0
39655,5,1,0
39656,1,3,1
39657,7,3,1
39658,0,2,0
39659,4,0,1
39660,1,0,1
39661,4,4,1
39662,3,0,1
39663,2,0,1
39664,3,3,0
39665,4,3,0
39666,0,2,0
39667,6,4,1
39668,0,2,0
39669,3,2,0
39670,1,0,1
39671,1,5,0
39672,4,0,0
39673,7,2,1
39674,5,4,1
39675,1,3,1
39676,2,0,1
39677,1,4,0
39678,8,5,1
39679,2,11,0
39680,6,0,1
39681,21,4,1
39682,1,2,1
39683,9,7,1
39684,1,4,0
39685,18,3,1
39686,7,3,0
39687,0,2,0
39688,6,2,0
39689,7,4,1
39690,3,0,1
39691,1,2,0
39692,3,6,0
39693,6,11,0
39694,10,9,1
39695,6,12,0
39696,3,6,1
39697,5,4,1
39698,14,3,1
39699,1,1,1
39700,1,2,1
39701,8,18,0
39702,6,5,0
39703,2,2,1
39704,3,4,1
39705,4,0,1
39706,2,6,0
39707,9,0,1
39708,0,1,0
39709,2,0,1
39710,4,14,0
39711,7,5,1
39712,7,0,1
39713,5,2,1
39714,12,3,1
39715,8,4,1
39716,1,2,0
39717,3,9,0
39718,2,1,1
39719,1,1,0
39720,13,18,0
39721,0,2,1
39722,4,8,0
39723,2,0,1
39724,5,1,1
39725,2,7,1
39726,11,20,0
39727,3,0,1
39728,8,8,0
39729,12,4,0
39730,3,1,0
39731,24,5,1
39732,6,2,0
39733,9,10,0
39734,1,1,0
39735,0,2,0
39736,1,4,0
39737,5,2,1
39738,4,8,1
39739,4,2,1
39740,4,4,0
39741,24,5,1
39742,1,6,0
39743,3,4,1
39744,3,1,0
39745,1,5,0
39746,6,1,1
39747,10,1,1
39748,4,3,1
39749,6,3,1
39750,3,2,1
39751,6,3,1
39752,3,3,1
39753,1,2,0
39754,4,2,1
39755,12,4,0
39756,0,3,0
39757,6,0,1
39758,6,0,1
39759,8,3,1
39760,1,2,1
39761,2,3,0
39762,4,1,1
39763,0,4,0
39764,9,0,1
39765,4,0,1
39766,4,4,1
39767,7,2,0
39768,4,1,0
39769,9,1,1
39770,1,8,1
39771,4,5,1
39772,2,7,0
39773,2,1,0
39774,3,6,0
39775,3,0,1
39776,3,1,1
39777,5,1,1
39778,3,2,1
39779,3,5,0
39780,1,2,0
39781,4,2,1
39782,6,4,0
39783,3,2,1
39784,4,0,1
39785,2,5,0
39786,7,2,1
39787,11,8,1
39788,2,5,1
39789,1,3,1
39790,4,3,1
39791,1,1,0
39792,8,6,1
39793,12,5,1
39794,2,0,1
39795,7,5,0
39796,2,0,0
39797,8,5,0
39798,4,8,0
